,logFC,logCPM,LR,PValue,FDR,change,ENSEMBL
ENSG00000123243,3.15323094213497,4.33157315103107,38.8995155043477,4.46191332538835e-10,2.39372251198306e-09,UP,ENSG00000123243
ENSG00000230131,3.25426017837894,-4.33154959335863,38.8937135785303,4.47519442292932e-10,2.40042174562516e-09,UP,ENSG00000230131
ENSG00000239148,5.10481251387255,-3.46076434962784,38.8545878078505,4.56579589248908e-10,2.44793353966388e-09,UP,ENSG00000239148
ENSG00000264785,5.04673592089168,-3.48184488846926,38.8190261210186,4.64973632605185e-10,2.49117139849623e-09,UP,ENSG00000264785
ENSG00000105641,3.17990454963055,-2.51066386279376,38.8165777283477,4.65557208181529e-10,2.493856217542e-09,UP,ENSG00000105641
ENSG00000107187,4.24313701269111,-0.777800030399686,38.8122155925413,4.66598742956775e-10,2.49877155944837e-09,UP,ENSG00000107187
ENSG00000273203,4.05829082602685,-3.20163068687116,38.6083497175557,5.17968610623543e-10,2.76213394334804e-09,UP,ENSG00000273203
ENSG00000227195,6.58964008530634,-1.97365147977676,38.5952133738583,5.21466542590772e-10,2.77931696433436e-09,UP,ENSG00000227195
ENSG00000230234,3.67787103217847,-0.855347487224742,38.5551339056272,5.32285694161152e-10,2.8349825718429e-09,UP,ENSG00000230234
ENSG00000090932,4.61056580345812,-2.89400838642958,38.5444837664421,5.35198222419992e-10,2.84999296397046e-09,UP,ENSG00000090932
ENSG00000250038,6.5574672680683,-2.29597035135017,38.5137900512453,5.43681693827247e-10,2.89287634555089e-09,UP,ENSG00000250038
ENSG00000184856,3.35330564107895,-4.61925674765721,38.5038146058828,5.46467703697238e-10,2.90693329181589e-09,UP,ENSG00000184856
ENSG00000156269,8.24862489861578,-0.529494217279841,38.5023314789717,5.46883140163609e-10,2.90863161718248e-09,UP,ENSG00000156269
ENSG00000164778,4.43853613062488,-2.05237401346679,38.491261719986,5.49993877574455e-10,2.92440485818598e-09,UP,ENSG00000164778
ENSG00000130294,3.47797952433501,2.08910196793804,38.4900071975914,5.50347529381532e-10,2.92602807042543e-09,UP,ENSG00000130294
ENSG00000181617,6.11812962657303,1.98275866191938,38.4807819909513,5.52955131646295e-10,2.93963350351741e-09,UP,ENSG00000181617
ENSG00000206120,3.6590825121512,-2.47411141976972,38.4611320633089,5.58550699829948e-10,2.96859807849169e-09,UP,ENSG00000206120
ENSG00000179580,3.41497259252715,-3.74162698750717,38.4543516558051,5.60494634443518e-10,2.97814471611204e-09,UP,ENSG00000179580
ENSG00000270038,5.08744342585193,-3.36425689032215,38.4421532072978,5.64008985445893e-10,2.9952392898728e-09,UP,ENSG00000270038
ENSG00000198033,8.28968540333143,1.36900529705583,38.4324438339916,5.66821999894193e-10,3.00869381285038e-09,UP,ENSG00000198033
ENSG00000173080,3.7874262275044,-3.82423618848432,38.4177488517594,5.71106192863495e-10,3.02973788755719e-09,UP,ENSG00000173080
ENSG00000188477,3.09282182134771,-3.75690028966835,38.4012246318973,5.75962420190158e-10,3.0536256352408e-09,UP,ENSG00000188477
ENSG00000248587,3.19976934935471,-0.843754542548814,38.3519641421367,5.90686072695024e-10,3.12949278840121e-09,UP,ENSG00000248587
ENSG00000142789,6.56225119766963,-1.70278396067196,38.2685357089937,6.16486968468402e-10,3.26275822457929e-09,UP,ENSG00000142789
ENSG00000254101,4.05942842636102,-0.694382267080179,38.2322351059045,6.28062651521209e-10,3.32140703490251e-09,UP,ENSG00000254101
ENSG00000206878,3.80244855271533,-4.11965528663368,38.1769071445549,6.46125841926723e-10,3.41305212876287e-09,UP,ENSG00000206878
ENSG00000249790,3.6818319112827,0.0489350029671322,38.1331661388944,6.60773597488119e-10,3.48768528489192e-09,UP,ENSG00000249790
ENSG00000225255,4.7268662299101,-3.69190487035879,38.0570227409959,6.87069664635534e-10,3.62047825372194e-09,UP,ENSG00000225255
ENSG00000158014,3.52398098585665,1.30311484063951,38.0552140586592,6.87706869411318e-10,3.62288914099911e-09,UP,ENSG00000158014
ENSG00000243961,3.45833242250015,-3.50935657732632,38.0466956098867,6.90715911695116e-10,3.63747379998382e-09,UP,ENSG00000243961
ENSG00000169297,7.04355094743659,-0.738766483632977,37.9872531374225,7.12083421910695e-10,3.74380721638715e-09,UP,ENSG00000169297
ENSG00000105278,3.36967772277715,-1.71274957920781,37.9854147498082,7.12754705247202e-10,3.74701083008802e-09,UP,ENSG00000105278
ENSG00000228038,3.07333653970587,-3.92223634135825,37.9765489480259,7.16000940183013e-10,3.76276845089401e-09,UP,ENSG00000228038
ENSG00000225542,5.65157474994436,-3.31192168344436,37.9618329484355,7.2142194931707e-10,3.79059858150547e-09,UP,ENSG00000225542
ENSG00000232555,4.33646397103385,-3.55082487657795,37.9484663586738,7.26381475144996e-10,3.81533194412735e-09,UP,ENSG00000232555
ENSG00000261949,4.13356032939108,-3.96851132528176,37.9401951478236,7.29467499170347e-10,3.82987849056644e-09,UP,ENSG00000261949
ENSG00000234965,3.11038588226498,-3.71480403077666,37.8747948501622,7.54335433275627e-10,3.95494857311052e-09,UP,ENSG00000234965
ENSG00000187783,3.37555260878181,-0.535287592080715,37.8560239883046,7.6162842044485e-10,3.99145554460822e-09,UP,ENSG00000187783
ENSG00000185940,5.62407142820723,-2.98488952199562,37.8304902101085,7.71662444479725e-10,4.03914139336186e-09,UP,ENSG00000185940
ENSG00000214381,4.24152316158916,-1.82292073245526,37.8282040218317,7.72567279306233e-10,4.04317785003248e-09,UP,ENSG00000214381
ENSG00000275212,5.33819218471624,-1.42482982300874,37.8254057599569,7.73676230193824e-10,4.04828095259204e-09,UP,ENSG00000275212
ENSG00000217646,2.9971679406938,-4.18642547482292,37.807928725809,7.80638529325051e-10,4.08259237089864e-09,UP,ENSG00000217646
ENSG00000251095,4.15276322500147,-1.50391744158717,37.8012164595362,7.83329126347371e-10,4.09630951798217e-09,UP,ENSG00000251095
ENSG00000237289,5.26263488457938,-0.656447069359941,37.7056969255481,8.22639619439258e-10,4.29704881698116e-09,UP,ENSG00000237289
ENSG00000183454,3.54935038492425,0.023288542726559,37.6300267412604,8.55178637051663e-10,4.45969871523243e-09,UP,ENSG00000183454
ENSG00000280776,5.04470535261404,-3.74617410159623,37.6268081471434,8.56590886202705e-10,4.46667840729562e-09,UP,ENSG00000280776
ENSG00000224409,4.66004748855616,-3.89015943069213,37.5960583338013,8.70201514252658e-10,4.53335192439193e-09,UP,ENSG00000224409
ENSG00000231419,4.23251469243842,-1.4036433124127,37.5948319381758,8.70748814779801e-10,4.53581246197042e-09,UP,ENSG00000231419
ENSG00000239881,2.99601326732616,-4.14786139157265,37.5700831167338,8.81867359941922e-10,4.59175285083644e-09,UP,ENSG00000239881
ENSG00000091704,7.94681398171037,1.82002866655176,37.5438253680642,8.9381925221234e-10,4.64958195113691e-09,UP,ENSG00000091704
ENSG00000226372,7.72961836376041,-1.21410903612592,37.516888575226,9.06248779169148e-10,4.71018870548062e-09,UP,ENSG00000226372
ENSG00000163395,5.2201747865794,1.95596924663478,37.3501602270978,9.87127700099595e-10,5.11648503201579e-09,UP,ENSG00000163395
ENSG00000107159,4.02369685438721,3.58646088345834,37.3421663364887,9.91182124989781e-10,5.1370597529245e-09,UP,ENSG00000107159
ENSG00000274588,4.75725234137837,-1.47448952513753,37.3098902460622,1.00772252526438e-09,5.22054814218842e-09,UP,ENSG00000274588
ENSG00000248431,8.14428835799297,-0.835122886002337,37.2918416838929,1.01709198706315e-09,5.26412767292511e-09,UP,ENSG00000248431
ENSG00000261634,3.11323749801792,-2.82146782385905,37.2622546713684,1.03264041347341e-09,5.34048848582248e-09,UP,ENSG00000261634
ENSG00000258038,5.10392508250511,-2.87363195839194,37.2193683932759,1.05560127425528e-09,5.45410522569006e-09,UP,ENSG00000258038
ENSG00000101198,3.6892607851799,-2.64297264408843,37.2163384315606,1.05724268551239e-09,5.4616530498995e-09,UP,ENSG00000101198
ENSG00000164076,5.33836708416466,-2.57165045232678,37.1953354338933,1.06869104032422e-09,5.51749604362681e-09,UP,ENSG00000164076
ENSG00000257654,4.48320902136874,-3.45824565733387,37.1804446983322,1.07688282979483e-09,5.55599527538636e-09,UP,ENSG00000257654
ENSG00000228952,3.60301836588374,-2.39045940770964,37.1132817755225,1.11461929938542e-09,5.74383133252899e-09,UP,ENSG00000228952
ENSG00000240405,4.09696148672652,-4.09018630029719,37.051518875276,1.15048927941919e-09,5.9190946273291e-09,UP,ENSG00000240405
ENSG00000251299,3.92982803279823,-2.39010478033057,37.0058659936138,1.17774393096085e-09,6.05571020876912e-09,UP,ENSG00000251299
ENSG00000232532,6.44400259094174,-1.93021725036734,36.972567803842,1.19802972562079e-09,6.15687527980886e-09,UP,ENSG00000232532
ENSG00000259996,6.79887509361454,-1.73359937016669,36.9419743697422,1.21697598026783e-09,6.2505258635001e-09,UP,ENSG00000259996
ENSG00000188580,3.03811383682041,-0.42078927426879,36.8927319332024,1.24810350089733e-09,6.40224597712667e-09,UP,ENSG00000188580
ENSG00000268649,3.16822701165312,-3.87328895420541,36.8796694938817,1.25649358840719e-09,6.44364427092618e-09,UP,ENSG00000268649
ENSG00000188763,3.00567242344783,-0.674184816417082,36.8664327353612,1.2650532519986e-09,6.48479161922809e-09,UP,ENSG00000188763
ENSG00000169760,3.94668924049171,-1.51153689888468,36.8095613570379,1.30249894333193e-09,6.6677010904081e-09,UP,ENSG00000169760
ENSG00000259129,6.01085241527011,-1.2477962974632,36.7859328533395,1.31838108561526e-09,6.74557901426964e-09,UP,ENSG00000259129
ENSG00000186150,4.02966582280403,-3.7204381861077,36.7815063886729,1.32137787424283e-09,6.75976867872125e-09,UP,ENSG00000186150
ENSG00000253844,3.11151292922182,-2.86692244717947,36.7574252356341,1.33780109773165e-09,6.83857963319464e-09,UP,ENSG00000253844
ENSG00000214402,3.95237773760418,-0.843143770973426,36.7015407271722,1.37670589278411e-09,7.02913700031447e-09,UP,ENSG00000214402
ENSG00000235621,4.23408714688956,-0.521129810923599,36.5962998844417,1.45307273140583e-09,7.40529643417945e-09,UP,ENSG00000235621
ENSG00000158516,9.27140120066088,1.92279543632518,36.5422088020649,1.49395914246783e-09,7.59957956518323e-09,UP,ENSG00000158516
ENSG00000265717,4.12833642063954,-3.90659421371295,36.5216138886537,1.50982750491204e-09,7.67707179868188e-09,UP,ENSG00000265717
ENSG00000163499,6.21270311516773,-1.40713909822174,36.463097118689,1.55584166765174e-09,7.90041561391191e-09,UP,ENSG00000163499
ENSG00000099812,3.95109168741903,2.54742258206575,36.4582071935673,1.55974980802039e-09,7.91893120593735e-09,UP,ENSG00000099812
ENSG00000237534,5.10634679481238,-3.44255596743366,36.4482057579781,1.56777382444091e-09,7.95699807793102e-09,UP,ENSG00000237534
ENSG00000225530,5.08025458382675,-2.75901240655698,36.4218651065328,1.58910490615423e-09,8.05714816122861e-09,UP,ENSG00000225530
ENSG00000233217,4.16947005798223,-2.53102946071502,36.4206949480192,1.59005923202391e-09,8.06131110775813e-09,UP,ENSG00000233217
ENSG00000164418,3.35908449952777,-1.03468547630836,36.4184560630453,1.59188676025276e-09,8.0698999626357e-09,UP,ENSG00000164418
ENSG00000270533,3.83922966287959,-2.86458094711651,36.3850565202654,1.61940076508771e-09,8.20342555091863e-09,UP,ENSG00000270533
ENSG00000126890,7.4918865860584,1.84001513340035,36.3485220823284,1.65004285912406e-09,8.35141766067242e-09,UP,ENSG00000126890
ENSG00000204866,3.77555917669976,-3.2414004682604,36.1930881538655,1.78703245954172e-09,9.01835636682459e-09,UP,ENSG00000204866
ENSG00000196368,3.42527661146785,-1.74639251397281,36.1899716956743,1.78989253227143e-09,9.03203633036076e-09,UP,ENSG00000196368
ENSG00000127928,5.34021048028277,-2.37413451169492,36.1324832941138,1.84348129739233e-09,9.29624816312356e-09,UP,ENSG00000127928
ENSG00000130675,5.4263842598741,-0.977477182510345,36.0782022007446,1.89555416011808e-09,9.54769589784517e-09,UP,ENSG00000130675
ENSG00000178395,4.37242937481471,-3.18287577256053,36.0604303026332,1.91292112515517e-09,9.63035980177991e-09,UP,ENSG00000178395
ENSG00000270325,3.99339294097343,-3.77897760414268,36.047810026971,1.92535050612136e-09,9.68970808006231e-09,UP,ENSG00000270325
ENSG00000280065,4.15848501494964,-2.94683212861757,36.0222652601965,1.95075693578585e-09,9.81512107235189e-09,UP,ENSG00000280065
ENSG00000204936,3.53542327100453,-0.437444478342788,35.9917973067229,1.98149925558002e-09,9.9639975867923e-09,UP,ENSG00000204936
ENSG00000198930,5.01181447319326,1.62632461280736,35.9762003633832,1.99742390745291e-09,1.00407360852665e-08,UP,ENSG00000198930
ENSG00000244122,3.23580828346193,-0.802715695805792,35.9438002483806,2.03091558855226e-09,1.02014633881705e-08,UP,ENSG00000244122
ENSG00000110195,3.06829578461082,0.113392561764043,35.935767786188,2.03930528781785e-09,1.0242754982108e-08,UP,ENSG00000110195
ENSG00000206129,3.9576202119047,-1.95223738925853,35.9341153472751,2.04103551689384e-09,1.02488922751017e-08,UP,ENSG00000206129
ENSG00000121743,3.05836580471716,-2.29004890207715,35.9054595144981,2.07127521249432e-09,1.03938356606401e-08,UP,ENSG00000121743
ENSG00000238269,6.7154467477859,0.907392136176662,35.8916349894271,2.08602386265317e-09,1.04643731468042e-08,UP,ENSG00000238269
ENSG00000215808,4.55514985849622,-0.240358017210068,35.8807638845335,2.09769548934514e-09,1.05194333244494e-08,UP,ENSG00000215808
ENSG00000276715,3.65266224139442,-2.49624723574082,35.8768019166275,2.10196544660011e-09,1.05375897694612e-08,UP,ENSG00000276715
ENSG00000241369,4.07906774343041,-3.88092755060132,35.8510276154706,2.12995662333427e-09,1.06759045601793e-08,UP,ENSG00000241369
ENSG00000249395,4.05799943704868,1.10295584369883,35.7711460676499,2.21910216532872e-09,1.11006493364542e-08,UP,ENSG00000249395
ENSG00000233441,4.59711833407492,-3.62881901535047,35.7234502572109,2.27410086364455e-09,1.13616761410863e-08,UP,ENSG00000233441
ENSG00000260978,3.16554368167437,-4.54080319686409,35.7136704636927,2.28554561608988e-09,1.14179123906545e-08,UP,ENSG00000260978
ENSG00000162782,4.86212830177227,-1.58912252491589,35.6845540306028,2.31996157372768e-09,1.15841039847812e-08,UP,ENSG00000162782
ENSG00000102854,3.55040071304215,0.775711770826043,35.6702345697487,2.33707722437787e-09,1.1665714404041e-08,UP,ENSG00000102854
ENSG00000221676,5.043014665882,-1.51274788220515,35.6201389828216,2.39795617289165e-09,1.19567696798179e-08,UP,ENSG00000221676
ENSG00000268104,6.20612827930808,-0.587523356505156,35.6094416508683,2.41116053532473e-09,1.20176564321624e-08,UP,ENSG00000268104
ENSG00000052850,4.79306566059014,-2.40232439451571,35.5720297526403,2.45791552537817e-09,1.22436296054579e-08,UP,ENSG00000052850
ENSG00000243479,6.84610010456302,-1.54791721899907,35.5524319030641,2.48276890883244e-09,1.23623416000541e-08,UP,ENSG00000243479
ENSG00000226738,3.15489382447531,-3.06028815044044,35.5490398720031,2.48709605367076e-09,1.23818490612705e-08,UP,ENSG00000226738
ENSG00000015413,3.03882961445613,0.692431209242588,35.5334017602012,2.50714314365414e-09,1.24744652852967e-08,UP,ENSG00000015413
ENSG00000259786,4.55624303777273,-2.56456199838215,35.5241658820707,2.51905888633631e-09,1.253066068394e-08,UP,ENSG00000259786
ENSG00000204091,4.77400713828254,-3.90430772939924,35.5196481338308,2.52490813321958e-09,1.25587240491889e-08,UP,ENSG00000204091
ENSG00000180305,3.33892587572335,-4.62598803493639,35.5136388125223,2.53270964140503e-09,1.25954567778761e-08,UP,ENSG00000180305
ENSG00000260887,3.75632149626963,-2.94954859255838,35.4391327045834,2.63146474764395e-09,1.30629494998348e-08,UP,ENSG00000260887
ENSG00000257636,5.57381130050133,-2.56086630777943,35.4382238047785,2.63269296750548e-09,1.30679740865314e-08,UP,ENSG00000257636
ENSG00000232079,5.51406957015669,-1.43802270826674,35.4365766730112,2.63492024232353e-09,1.30758106175786e-08,UP,ENSG00000232079
ENSG00000258910,5.34037102456072,-2.2224592399089,35.4128905160029,2.667158450772e-09,1.32238590467456e-08,UP,ENSG00000258910
ENSG00000185002,4.42270425619815,-2.13952113524553,35.3521584041302,2.75163460723686e-09,1.36199857211743e-08,UP,ENSG00000185002
ENSG00000277693,4.95735743189834,-3.79343807993299,35.2414878481777,2.91252320699225e-09,1.43767507544106e-08,UP,ENSG00000277693
ENSG00000261580,4.68903869241278,-3.62390742114085,35.2382192979401,2.91741548647263e-09,1.43973752097378e-08,UP,ENSG00000261580
ENSG00000227131,5.08979760406404,-3.7160556150803,35.1532634884211,3.04750267798948e-09,1.50160754306148e-08,UP,ENSG00000227131
ENSG00000228966,6.39442637229994,-2.08740803225743,35.1502749593649,3.05218309226763e-09,1.50354630576663e-08,UP,ENSG00000228966
ENSG00000113100,7.26144100350973,-1.4980709460602,35.1459417242971,3.05898227441063e-09,1.50677296265921e-08,UP,ENSG00000113100
ENSG00000169347,6.13836444904829,2.72079831540341,35.1157707216301,3.10674524208244e-09,1.52905456633916e-08,UP,ENSG00000169347
ENSG00000266117,3.2206725940503,-4.60109590194825,35.0782557685215,3.16717718360955e-09,1.55715039813196e-08,UP,ENSG00000266117
ENSG00000124159,3.67599644288386,-0.872532674300273,35.0550273009147,3.2051840151931e-09,1.5750684110082e-08,UP,ENSG00000124159
ENSG00000257345,5.65044213177413,-1.85559987563177,35.0308988308046,3.24514714440599e-09,1.59341229378058e-08,UP,ENSG00000257345
ENSG00000251320,3.21235247941342,-4.12563345078097,34.9926064154052,3.30959633200238e-09,1.62321302951561e-08,UP,ENSG00000251320
ENSG00000248817,4.22690755487893,-3.36805505158242,34.9811844903996,3.3290673866128e-09,1.63223334750292e-08,UP,ENSG00000248817
ENSG00000213946,3.19431310918476,-3.98324264607541,34.9606400057381,3.3643789342335e-09,1.64861109019699e-08,UP,ENSG00000213946
ENSG00000273983,3.25753773710448,-2.56645718153333,34.9356600167781,3.40781983804449e-09,1.66868134350874e-08,UP,ENSG00000273983
ENSG00000237664,3.55298704821761,-4.1264206330746,34.9218530497503,3.43207111402182e-09,1.68001228085257e-08,UP,ENSG00000237664
ENSG00000166589,3.13668256400266,1.05356023355178,34.9199907556662,3.43535534469759e-09,1.681483849248e-08,UP,ENSG00000166589
ENSG00000164093,5.61287006482011,-1.20192860504638,34.8833499773854,3.50061678604861e-09,1.71231851976798e-08,UP,ENSG00000164093
ENSG00000233359,6.09002648250732,-2.97620539495854,34.8677623222307,3.52875526739605e-09,1.72510586449731e-08,UP,ENSG00000233359
ENSG00000186912,3.91454220751641,-3.40051818695671,34.8625951250966,3.53813287187517e-09,1.72927101772774e-08,UP,ENSG00000186912
ENSG00000262768,3.13734604259913,-4.44997364311115,34.8368419870106,3.58524400307362e-09,1.75074060917024e-08,UP,ENSG00000262768
ENSG00000132972,6.17139543176872,-1.19380023459909,34.8323682107268,3.59349184999822e-09,1.75462653392551e-08,UP,ENSG00000132972
ENSG00000249763,3.92693111216064,-3.50833978671437,34.8150549572969,3.62558998287229e-09,1.76944236633838e-08,UP,ENSG00000249763
ENSG00000233985,3.84860696163727,-2.13635910034174,34.7972574795833,3.65888515151165e-09,1.78497173195126e-08,UP,ENSG00000233985
ENSG00000154118,3.23453209106242,-1.23875054107317,34.7842116155449,3.68348542374785e-09,1.79653818990211e-08,UP,ENSG00000154118
ENSG00000165583,6.36093129344543,-2.42735446394153,34.7679202506446,3.71443835734349e-09,1.81119667359124e-08,UP,ENSG00000165583
ENSG00000259803,4.25859601744144,3.26593569641979,34.7389338175489,3.77015683722351e-09,1.83688479073681e-08,UP,ENSG00000259803
ENSG00000203523,3.11190840735906,-4.70192508356231,34.7211295445836,3.80479482723042e-09,1.85256725033819e-08,UP,ENSG00000203523
ENSG00000234311,4.76520641502854,-2.59567944227133,34.7158200041312,3.81518602974202e-09,1.85747724216867e-08,UP,ENSG00000234311
ENSG00000249196,7.94206570463179,-0.774031860209867,34.6665698306539,3.9129373365834e-09,1.90307753972225e-08,UP,ENSG00000249196
ENSG00000227053,3.10694624447552,-2.57633825679004,34.6591403997627,3.92789936103239e-09,1.91020080841073e-08,UP,ENSG00000227053
ENSG00000243810,5.01676674663795,-3.40311590562027,34.6386579970381,3.96944595209208e-09,1.92994009123178e-08,UP,ENSG00000243810
ENSG00000277247,4.56009380603714,-0.39565230001192,34.5950730506844,4.05932427995519e-09,1.97237052812217e-08,UP,ENSG00000277247
ENSG00000230417,3.9506643015035,-3.39410565400044,34.5783302118741,4.0943897043958e-09,1.98924854971481e-08,UP,ENSG00000230417
ENSG00000233085,3.61527490696053,-4.18786837657096,34.5644885692282,4.1236079348465e-09,2.00328324442209e-08,UP,ENSG00000233085
ENSG00000226702,4.19794070102386,-2.43664389759952,34.5633345368841,4.12605338367966e-09,2.00431028808236e-08,UP,ENSG00000226702
ENSG00000183036,6.33959182987608,0.233113385124191,34.5375394347465,4.18109506254633e-09,2.0303956177208e-08,UP,ENSG00000183036
ENSG00000169550,5.85807125811013,-0.0892207858121842,34.4855531195237,4.2942680559322e-09,2.08301271986549e-08,UP,ENSG00000169550
ENSG00000248118,6.921298493778,-1.58840664354323,34.4694999793848,4.32983147303141e-09,2.09925333553001e-08,UP,ENSG00000248118
ENSG00000237166,4.46317430515369,-3.54233175265984,34.450658804701,4.37194779579782e-09,2.11814479993767e-08,UP,ENSG00000237166
ENSG00000186458,3.24482341853708,0.112107133972805,34.4337135928179,4.41017630715388e-09,2.1356396162607e-08,UP,ENSG00000186458
ENSG00000121446,3.7159786635,0.627906830842947,34.3863138052158,4.51889776902839e-09,2.1862760323868e-08,UP,ENSG00000121446
ENSG00000169618,3.17996906548114,-2.7537501570051,34.3597400506694,4.5810203547412e-09,2.21571053268499e-08,UP,ENSG00000169618
ENSG00000203740,4.13080587849798,-4.07339111069471,34.355387831055,4.59127591902775e-09,2.219783372953e-08,UP,ENSG00000203740
ENSG00000187166,3.82381918217247,-3.74292801676902,34.2804149830085,4.77159558028197e-09,2.30328204820123e-08,UP,ENSG00000187166
ENSG00000168907,3.99673842705579,-1.83166903721927,34.1654620094457,5.06194327362343e-09,2.43856980515239e-08,UP,ENSG00000168907
ENSG00000197993,3.228281472256,1.47280828256826,34.1283472269315,5.15941570580563e-09,2.48394410389025e-08,UP,ENSG00000197993
ENSG00000258028,4.49671207153781,-3.67216690629539,34.0906615481459,5.26031096341302e-09,2.53090748930104e-08,UP,ENSG00000258028
ENSG00000179097,3.04691645816417,-3.9422526322143,34.0775469367522,5.29588401964505e-09,2.54680738257505e-08,UP,ENSG00000179097
ENSG00000183690,3.16311982946893,-2.4864300514012,34.0770868820953,5.29713627084231e-09,2.54720708125216e-08,UP,ENSG00000183690
ENSG00000182040,4.19649411010944,-3.06423693012671,34.0472736944882,5.37892209872654e-09,2.5853018665695e-08,UP,ENSG00000182040
ENSG00000149043,3.68610011102431,2.07278667301177,34.0260317721167,5.43796495999204e-09,2.61222700524141e-08,UP,ENSG00000149043
ENSG00000229672,3.15206042968631,-3.9665221081576,33.9577815602374,5.6320982107366e-09,2.70183485265315e-08,UP,ENSG00000229672
ENSG00000274214,3.17489017406886,-3.54812516305675,33.9423799142609,5.6768583648834e-09,2.722011960167e-08,UP,ENSG00000274214
ENSG00000280683,4.67345929466111,-3.97140570239833,33.9227289721298,5.73448542229603e-09,2.74920784833036e-08,UP,ENSG00000280683
ENSG00000278195,3.47847258990557,-1.96184895058609,33.8928319553495,5.82328513441857e-09,2.78978988761849e-08,UP,ENSG00000278195
ENSG00000273301,6.63078683002336,-1.15416438298101,33.8887585029664,5.83549017512106e-09,2.79519424859616e-08,UP,ENSG00000273301
ENSG00000242781,4.09020346119665,-4.18931011662157,33.8165078211389,6.05627792338072e-09,2.89659317648022e-08,UP,ENSG00000242781
ENSG00000185915,3.25663563226765,-1.2756673707163,33.8120275897033,6.07024114660122e-09,2.90258297609182e-08,UP,ENSG00000185915
ENSG00000113327,6.18879510084118,-2.23757234379392,33.8011837469127,6.10417099448819e-09,2.91811503291395e-08,UP,ENSG00000113327
ENSG00000272729,3.0098909257996,-4.61805442820116,33.7977197121871,6.11504976571544e-09,2.92308463907536e-08,UP,ENSG00000272729
ENSG00000230863,4.31696232992083,-3.4419737578214,33.7930310862404,6.12980528831714e-09,2.92990645815668e-08,UP,ENSG00000230863
ENSG00000146276,3.51970947285996,-4.02363826207332,33.7870999042079,6.1485223416234e-09,2.93769209636743e-08,UP,ENSG00000146276
ENSG00000248528,4.61747441939047,-4.01085705057901,33.7692268440473,6.20527125112682e-09,2.96340160617526e-08,UP,ENSG00000248528
ENSG00000257743,4.25851625328539,0.701312702048988,33.7545089133138,6.2523959045116e-09,2.98471728843065e-08,UP,ENSG00000257743
ENSG00000141744,3.40403545429444,-1.33687437839485,33.7413028160835,6.2949848937537e-09,3.00411081856705e-08,UP,ENSG00000141744
ENSG00000215512,5.4254016415794,-3.32549073289976,33.7282480824884,6.33737129777854e-09,3.02290761816914e-08,UP,ENSG00000215512
ENSG00000006611,3.4729583552535,3.36307594809366,33.727740712264,6.33902439676209e-09,3.02345771732649e-08,UP,ENSG00000006611
ENSG00000234283,4.24684832568117,-3.9786753443121,33.7057318672969,6.41115019294929e-09,3.05641277483541e-08,UP,ENSG00000234283
ENSG00000213730,3.0030671317133,-3.69817098459014,33.6985044604476,6.43501413840678e-09,3.06730602997596e-08,UP,ENSG00000213730
ENSG00000178522,7.61939292327688,-1.10516489894555,33.671999371228,6.52329433617784e-09,3.10767132241258e-08,UP,ENSG00000178522
ENSG00000205277,3.0731599993767,0.210939600512372,33.6608502166491,6.56079015514503e-09,3.12454983784279e-08,UP,ENSG00000205277
ENSG00000233056,3.45625142035855,-1.45097933424708,33.6547224318886,6.58149040259896e-09,3.13416148222647e-08,UP,ENSG00000233056
ENSG00000279516,6.51301656912294,-2.3668259488197,33.6005829496123,6.76724431498278e-09,3.21957742743966e-08,UP,ENSG00000279516
ENSG00000258081,3.97228679013754,-3.99081272353005,33.5569215435686,6.92086555334625e-09,3.29033494923216e-08,UP,ENSG00000258081
ENSG00000125285,4.69259346359334,-2.70303382232369,33.5561083597116,6.9237596015112e-09,3.29119348350656e-08,UP,ENSG00000125285
ENSG00000163064,5.45626223653836,-2.70381000842795,33.5533672062086,6.93352405190232e-09,3.29557600857667e-08,UP,ENSG00000163064
ENSG00000123364,5.56177072786205,-2.71561341789626,33.5507561700881,6.94283782704438e-09,3.299742076485e-08,UP,ENSG00000123364
ENSG00000171405,7.49417694093963,-0.851115929339638,33.5177630119246,7.06161223590104e-09,3.35382224344521e-08,UP,ENSG00000171405
ENSG00000124935,5.95586214162566,-1.70508347007364,33.5150732890065,7.07138440820856e-09,3.35819973371845e-08,UP,ENSG00000124935
ENSG00000086967,3.24198411038582,-2.12734069928868,33.4208791969405,7.42228406743948e-09,3.5173857620752e-08,UP,ENSG00000086967
ENSG00000263257,3.57793538562191,-2.91412215565983,33.3768797775216,7.59211853649352e-09,3.59420885994694e-08,UP,ENSG00000263257
ENSG00000231240,5.96417054482158,-2.91454777438707,33.2849080938576,7.9597983026603e-09,3.76179607571933e-08,UP,ENSG00000231240
ENSG00000006788,4.17258897061978,-3.19649090832303,33.2555233682975,8.08098989621007e-09,3.81787797267793e-08,UP,ENSG00000006788
ENSG00000251257,3.73817330356712,-3.07607397697017,33.187595387932,8.36826698401376e-09,3.94774398166452e-08,UP,ENSG00000251257
ENSG00000164509,3.24259873791048,-2.56324051034154,33.1592518418531,8.49113972746548e-09,4.00414796784074e-08,UP,ENSG00000164509
ENSG00000237400,-3.03940274938678,-4.20649119049663,33.1284983896883,8.62650454748296e-09,4.06544610103739e-08,DOWN,ENSG00000237400
ENSG00000013293,3.16676471134431,-1.27499289011543,33.1244945025855,8.64428639605105e-09,4.07350884640337e-08,UP,ENSG00000013293
